Link,Date,Title,Description
https://www.moneycontrol.com/news/business/markets/taking-stock-market-bounces-back-on-favourable-data-banks-outshine-12259201.html,"February 13, 2024 03:45 PM IST",Taking Stock: Market bounces back on favourable data; banks outshine,"Hindalco Industries, Grasim Industries, BPCL, Divis Laboratories and UltraTech Cement were among the top losers on the Nifty, while gainers included Coal India, UPL, Axis Bank, SBI Life Insurance and ICICI Bank"
https://www.moneycontrol.com/news/business/markets/sensex-nifty-gain-led-by-banking-stocks-may-consolidate-in-range-until-next-trigger-12258621.html,"February 13, 2024 03:34 PM IST","Sensex, Nifty gain led by banking stocks; may consolidate in range until next trigger","As we approach the final phase of corporate earnings season, analysts anticipate Nifty to fluctuate within the range of 21,100 to 22,000 in the short term, as investors seek out the next catalyst for market movement"
https://www.moneycontrol.com/news/videos/business/stocks/live-haryana-based-vibhor-steel-tubes-launches-rs-70-cr-ipo-on-feb-13th-ipo-watch-12257781.html,"February 13, 2024 02:36 PM IST",LIVE: Haryana based Vibhor Steel Tubes launches Rs 70 Cr IPO on Feb 13th |IPO Watch,The Rs 72.17-crore initial public offering of Vibhor Steel Tubes will open for public subscription today. The steel pipes and tubes manufacturer has set the price band at Rs 141-151 per share. Vibhor Steel Tubes has collected Rs 22 crore from anchor investors before IPO launch. Watch the management on their plans of going public.
https://www.moneycontrol.com/news/videos/business/markets/live-how-to-trade-profitably-in-volatile-markets-signs-to-watch-out-for-in-the-charts-12255421.html,"February 13, 2024 01:20 PM IST",LIVE: How to trade profitably in volatile markets | Signs to watch out for in the charts,"India VIX, also known as the Fear Index, is currently trading at approximately a six-month high, reaching a level of 16. Heightened volatility poses a challenge for traders looking to make aggressive directional bets. To gain insights into how to trade profitably in such conditions, we turn to market experts Rajesh Sriwastava, Derivatives trader, Rohit Srivastava, Founder of Strike Money Analytics and Indiacharts and Sudeep Shah, Head of Derivative and Technical Research at SBI Securities"
https://www.moneycontrol.com/news/business/markets/mid-day-mood-nifty-sensex-inch-higher-on-upbeat-asian-cues-gains-in-heavyweights-12256501.html,"February 13, 2024 12:35 PM IST","Mid-day Mood | Nifty, Sensex inch higher on upbeat Asian cues, gains in heavyweights","While the benchmarks rebounded, the broader market remained under pressure as investors continued to book profits"
https://www.moneycontrol.com/news/business/markets/fo-manual-indices-move-sideways-nifty-to-trade-in-21500-21725-range-12254611.html,"February 13, 2024 11:01 AM IST","F&O Manual | Indices move sideways, Nifty to trade in 21,500-21,725 range","The 21500 put and 22000 call options have garnered the highest Open Interest. There have been fresh additions to Open Interest in call writing, particularly at the lower strikes of 21700 and 21900, as the Nifty declined below 21700. Nifty is likely to trade within the range of 21500-21725 today."
https://www.moneycontrol.com/news/business/markets/market-gains-on-strong-global-cues-21840-is-the-level-to-watch-for-nifty-12254131.html,"February 13, 2024 09:42 AM IST","Sensex gains on strong global cues; 21,840 is the level to watch for Nifty",Analysts anticipate that markets will closely follow global equity trends and remain rangebound in the near term
https://www.moneycontrol.com/news/videos/business/earnings/indian-equities-set-for-a-cautious-start-post-sharp-sell-off-psus-remain-in-focus-opening-bell-12254091.html,"February 13, 2024 09:10 AM IST",Indian equities set for a cautious start post sharp sell-off; PSUs remain in focus | Opening Bell,"The Indian equity market is expected to open on a cautious note on Tuesday tracking mixed global cues.
Asian markets traded higher, while the US stock indices ended mixed overnight as investors awaited key US inflation data that will influence the Federal Reserve monetary policy.Stocks to watch out for include Coal India, SAIL, Dilip Buildcon, Ashiana Housing, One 97 Communications amongst others.
Catch Nickey Mirchandai in conversation with Ajit Mishra, SVP-Technical Research and Prakash Diwan- Market Expert"
https://www.moneycontrol.com/news/business/markets/where-is-nifty-bank-nifty-headed-after-feb-12-slump-rangebound-trade-likely-check-support-resistance-12253891.html,"February 13, 2024 08:52 AM IST","Where is Nifty, Bank Nifty headed after Feb 12 slump? Rangebound trade likely, check support, resistance","The combined weakness in PSU and private banking stocks could drag Bank Nifty index to levels 44,000-43,800, with a formidable resistance of around 45,600."
https://www.moneycontrol.com/news/business/markets/daily-voice-hsbc-amcs-kailash-kulkarni-expects-market-to-carry-growth-momentum-into-fy25-as-well-12253261.html,"February 13, 2024 08:47 AM IST",Daily Voice | HSBC AMC's Kailash Kulkarni expects market to carry growth momentum into FY25 as well,"With reforms focusing on infrastructure development and bolstering manufacturing, coupled with steady investments from FII and domestic institutional investors, the outlook for FY25 remains promising, says Kulkarni"
https://www.moneycontrol.com/news/videos/business/earnings/live-indian-market-braces-for-more-pain-is-the-psu-party-over-coal-india-eicher-in-focus-12253851.html,"February 13, 2024 08:36 AM IST","Live: Indian market braces for more pain; Is the PSU party over? Coal India, Eicher in focus","Indian equity market continues to see profit booking but experts believe in case of further selling pressure, 21,500 is expected to act as an immediate support for the Nifty 50. On February 12, the BSE Sensex was down 523 points at 71,072, while the Nifty 50 fell 167 points to 21,616, due to selling pressure in the banking & financial services, metal, FMCG and oil & gas stocks. The major selling pressure was seen in broader markets as the Nifty Midcap 100 and Smallcap 100 indices were down 2.5 percent and 4 percent respectively. The increase in volatility above 16 mark also gave discomfort for bull. India VIX, the fear index, jumped 3.98 percent to 16.06, from 15.45 levels. This morning global cues are mixed with the Dow clocking a fresh record ahead of January CPI data and the Japanese Nikkei breaching the 37,000 mark to hit a fresh 34-year high. Meanwhile, Bitcoin surpassed the $50,000 mark for the first time in two years. The GIFT Nifty is hinting at a start above the 21,700 mark. Among stocks in focus will be Coal India, Hindalco, Eicher Motors. What should you do with PSU stocks after selloff? Catch Nandita Khemka in conversation with Sacchitanand Uttekar, Vice President- Research (Derivatives And Technicals) At TradeBulls Securities and Shrikant Chouhan, Head of Equity Research – Retail, Kotak Securities."
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-230-12251981.html,"February 13, 2024 07:03 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a positive start for the broader index in India, with a gain of 52.50 points or 0.24 percent."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-eicher-motors-mm-hindalco-sail-coal-india-jsw-energy-and-others-12253211.html,"February 13, 2024 06:21 AM IST","Buzzing Stocks: Eicher Motors, M&M, Hindalco, SAIL, Coal India, JSW Energy and others","Stocks to watch: Check out the companies making headlines before the opening bell today, on February 13, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-15-things-to-know-before-opening-bell-18-12252521.html,"February 12, 2024 10:25 PM IST",Trade setup for Tuesday: 15 things to know before opening bell,"A short build-up was seen in 75 stocks including Bharat Forge, Ipca Laboratories, Bandhan Bank, National Aluminium Company and REC."
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-forms-long-bearish-candle-major-correction-likely-if-index-breaks-21500-12250821.html,"February 12, 2024 05:11 PM IST","Technical View: Nifty forms long bearish candle, major correction likely if index breaks 21,500","The options data indicated that 21,500 is expected to be an immediate support for the Nifty 50, while on the higher side, 21,700-21,800 is likely to be resistance zone."
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-ends-near-21600-sensex-slips-520-points-it-pharma-shine-bajar-gupshup-12250171.html,"February 12, 2024 04:03 PM IST","Live: Nifty ends near 21,600, Sensex slips 520 points; IT, pharma shine | Bajar Gupshup","Indian equity indices closed lower with Nifty around 21,600, amid selling across sectors except IT and pharma. Top losers on Nifty: Coal India, Hero MotoCorp, BPCL, ONGC, IndusInd Bank. Gainers: Dr Reddy's Laboratories, Apollo Hospitals, Wipro, Divis Labs, HCL Technologies. Healthcare and IT indices up 0.5%, while FMCG, PSU Bank, capital goods, metal, oil & gas, power, and realty down 1-3%. Catch Yatin Mota live on Bajar Gupshup to know more."
https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-close-in-the-red-psu-banks-take-a-hit-12249801.html,"February 12, 2024 03:58 PM IST","Taking Stock: Sensex, Nifty close in the red; PSU banks take a hit",Small and midcaps bleed. The BSE midcap index falls 2.6 percent and the smallcap index 3 percent
https://www.moneycontrol.com/news/videos/business/earnings/live-nifty-sees-triple-digit-fall-smallcaps-bleed-psus-crack-hero-honasa-in-focus-closing-bell-12249691.html,"February 12, 2024 03:41 PM IST","Live: Nifty sees triple-digit fall; Smallcaps Bleed, PSUs Crack| Hero, Honasa in focus| Closing Bell","PSU stocks come under pressure dragging the benchmark Sensex & Nifty lower. Sensex sheds over 450 points. Nifty Bank falls below 45,000 while the PSU Bank index cracks over 3%. But the wipe-out wasn't restricted to banking names. Rail PSUs like RVNL, IRFC, IRCTC, BEML crack 8-10% apiece while Power PSUs like SJVN, NBCC, NHPC were down anywhere between 10-20%.  However, defensives like I.T. & pharma among top gainers today. Among the stocks in focus were Hero Moto Corp, Divi's Labs and Honasa Consumers post their Q3 earnings and brokerages adjusting their targets for these counters. Nandita Khemka & Yatin Mota discuss the highlights of the trading day on Closing Bell."
https://www.moneycontrol.com/news/business/markets/psu-banking-stocks-drag-down-sensex-nifty-analysts-say-consolidation-likely-to-prolong-12249461.html,"February 12, 2024 03:15 PM IST","PSU banking stocks drag down Sensex, Nifty; analysts say consolidation likely to prolong",Analysts expect markets to observe consolidation for the next few days as valuations look stretched and investors approach the fag end of earnings season
https://www.moneycontrol.com/news/business/markets/nifty-bank-nifty-weakness-to-persist-check-support-resistance-levels-12248851.html,"February 12, 2024 02:41 PM IST","Nifty, Bank Nifty weakness to persist, volatility up 5%","On daily charts, Nifty Bank formed a bearish engulfing pattern. A close below 44,900, which is its 200-DMA, will technically land the banking index in the bearish territory"
https://www.moneycontrol.com/news/videos/business/earnings/live-mamaearth-parent-honasas-shares-soar-as-much-as-10-post-q3-earnings-l-earning-express-12248731.html,"February 12, 2024 02:28 PM IST",Live: Mamaearth parent Honasa’s shares soar as much as 10% post Q3 earnings l Earning Express,"The company, which also houses brands like The Derma Co. and BBlunt, posted a 264 per cent jump in net profit to Rs 26 crore in the third quarter of FY24. Catch Nickey Mirchandani in conversation with Ram,anpreet Sohi, CFO,  Honasa Consumer Limited live on Moneycontrol to know more."
https://www.moneycontrol.com/news/business/markets/fredun-pharmaceuticals-gets-rs-28-crore-order-12248191.html,"February 12, 2024 01:45 PM IST",Fredun Pharmaceuticals gets Rs 28 crore order,"The stock was, however, trading down,  even though the pharma index was trading higher"
https://www.moneycontrol.com/news/business/markets/bank-realty-media-stocks-correct-up-10-on-profit-booking-drag-midcap-small-cap-indices-12248251.html,"February 12, 2024 01:19 PM IST","Banks, PSUs lead the selloff with mid and smallcap indices taking a bigger knock","The Nifty PSU bank index in particular is reeling under selling pressure, weighed down by Indian Overseas Bank, Central Bank, Maharashtra Bank, UCO Bank, Indian Bank and other names."
https://www.moneycontrol.com/news/business/markets/a-look-at-qatars-investments-in-india-as-bilateral-ties-get-boost-after-ex-navy-officers-release-12245181.html,"February 12, 2024 12:28 PM IST",A look at Qatar’s investments in India as bilateral ties get boost after ex-navy officers' release,"Qatar is India's largest LNG supplier, with over half of the country's imports"
https://www.moneycontrol.com/news/business/markets/mid-day-mood-nifty-sensex-fall-in-trade-as-banks-come-under-selling-pressure-12246691.html,"February 12, 2024 12:18 PM IST","Mid-day Mood | Bank Nifty in a free fall, slips 850 pts to below 44,800; Nifty, Sensex fall 0.8%",Banking stocks -  private as well as PSUs came under selling pressure while information technology names bucked the weak market trend and inched higher.
https://www.moneycontrol.com/news/business/markets/why-banking-stocks-are-diverging-post-rbis-policy-announcement-12228421.html,"February 12, 2024 11:51 AM IST",Why banking stocks are diverging post RBI’s policy announcement,"The technical structure of PSU Banks is stronger than private banks, leading PSU Banks stocks to outperform. However, the weightage of private banks is higher in the Bank Nifty index compared to PSU Banks, causing the Bank Nifty to fall."
https://www.moneycontrol.com/news/business/markets/f-nifty-positive-bias-above-crucial-support-at-21650-12245151.html,"February 12, 2024 11:18 AM IST","F&O Manual | Indices trade lower; Nifty positive bias above crucial support at 21,650","Considering most of the events and results from heavyweights are now over, as per experts current high volatility suggest some caution. A move below 21650 levels may induce further cuts in headlines indices."
https://www.moneycontrol.com/news/business/markets/msci-rejig-tomorrow-5-psus-likely-to-be-added-to-standard-index-india-could-see-1-billion-inflow-12244261.html,"February 12, 2024 09:49 AM IST","MSCI rejig tomorrow: 5 PSUs likely to be added to standard index, India could see $1 billion inflow","NMDC, Punjab National Bank, BHEL, Union Bank of India, NHPC are likely to be added to MSCI Standard index, as per the calculations done by Nuvama"
https://www.moneycontrol.com/news/business/markets/sensex-flat-ahead-of-inflation-data-nifty-needs-to-go-past-22000-for-upmove-say-analysts-12244451.html,"February 12, 2024 09:37 AM IST","Sensex falls amid weakness in banking stocks, analysts eye Nifty to reclaim 22,000 for renewed rally","Market experts believe time-wise correction will continue to be the norm for the next few sessions, until Nifty breaks past 22,000"
https://www.moneycontrol.com/news/videos/business/earnings/live-nifty-to-consolidate-further-heroongc-coal-india-in-focus-oil-outlook-with-peter-mcguire-12244081.html,"February 12, 2024 08:33 AM IST","Live: Nifty to consolidate further? Hero, ONGC & Coal India in focus | Oil outlook with Peter Mcguire","Indian equity market is expected to remain in a consolidative phase in the coming sessions with key support at 21,600-21,500 zone, while the hurdle on the higher side is expected to be at 22,050, the high of last week, experts said, adding if the index breaks the support, then selling pressure may extend further to 21,300 but surpassing the resistance (22,050) may take it to a new high. On February 9, the BSE Sensex rallied 167 points to 71,595, while the Nifty 50 rose 64 points to 21,783. The index also held 21-day EMA (exponential moving average 21,670), which can be an immediate support for the index. Meanwhile, the broader markets witnessed a sharp correction. The Nifty Midcap 100 index was down 0.89 percent and Nifty Smallcap 100 index fell 1.4 percent. This morning global cues are largely mixed after S&P 500 ended above the 5,000 level for the first time ever. The Gift Nifty is hinting at an open above the 21,900 mark.  Among stocks in focus will be Hero Motocorp, ONGC, Aurobindo pharma and Coal India. Meanwhile shares of Apeejay Surrendra will list on the bourses today. We also have Peter Mcguire of XM Australia joining us in our studio for an outlook on where crude prices are headed amid the ongoing Red Sea tensions. Also joining us will be Rajesh Palviya, Axis Securities for chart checks and your stock related queries."
https://www.moneycontrol.com/news/business/markets/daily-voice-future-generali-cio-bullish-on-these-5-sectors-for-fy25-cautious-on-fintech-space-12243451.html,"February 12, 2024 08:17 AM IST","Daily Voice | Future Generali CIO bullish on these 5 sectors for FY25, cautious on fintech space","Niraj Kumar sees limited triggers for a significant rally in FY25, though a turn in the interest-rate cycle will favour equity markets"
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-12-02-2024-12243621.html,"February 12, 2024 07:34 AM IST","Closing Bell: Sensex down 523 pts, Nifty around 21,600; PSU Banks worst hit, IT, pharma gain","Top losers on the Nifty included Coal India, Hero MotoCorp, BPCL, ONGC and NTPC, while gainers were Dr Reddy's Laboratories, Apollo Hospitals, Wipro, Divis Labs and HCL Technologies."
https://www.moneycontrol.com/news/business/markets/top-10-stocks-to-bet-on-as-market-likely-to-lack-a-direction-in-trade-this-week-12243221.html,"February 12, 2024 07:32 AM IST",Top 10 stocks to bet on as market likely to lack a direction in trade this week,"Traders should keep a close eye on key support (21,500) and resistance levels (22,000–22,100) and remain flexible in their trading strategies,"
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-229-12237621.html,"February 12, 2024 07:06 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a strong start for the broader index in India, with a gain of 108 points or 0.49 percent."
https://www.moneycontrol.com/news/business/markets/chartist-talks-why-nifty-at-23000-in-feb-appears-unlikely-to-ashish-kyal-12243391.html,"February 12, 2024 06:57 AM IST","Chartist Talks | Why Nifty at 23,000 in Feb appears unlikely to Ashish Kyal","If 21,550 is broken then the Nifty 50 can show selling pressure to 21,098 Gann levels. Only a close above 22,120 will extend the up move further from here on."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-paytm-tata-power-ongc-tata-power-irfc-bandhan-bank-others-in-news-12243201.html,"February 12, 2024 06:16 AM IST","Buzzing Stocks: Paytm, Tata Power, ONGC, Tata Power, IRFC, Bandhan Bank, others in news","Stocks to watch: Check out the companies making headlines before the opening bell today, on February 12, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-monday-15-things-to-know-before-opening-bell-15-12237231.html,"February 11, 2024 08:10 PM IST",Trade setup for Monday: 15 things to know before opening bell,"Based on the OI percentage, 52 stocks saw long unwinding including Biocon, Hindustan Copper, MCX India, BPCL, and Apollo Tyres."
https://www.moneycontrol.com/news/opinion/stockology-avoid-contrarian-ideas-remain-a-good-trend-follower-in-markets-this-week-12242691.html,"February 11, 2024 08:05 PM IST",Stockology: Avoid contrarian ideas & remain a good trend follower in markets this week,"The current phase of the market is like a slow poison, it will keep sucking the earned profits from the investor’s existing portfolio"
https://www.moneycontrol.com/news/business/markets/dalal-street-week-ahead-last-week-of-q3-earnings-inflation-numbers-to-keep-traders-busy-12239971.html,"February 11, 2024 10:06 AM IST","Dalal Street Week Ahead | Last week of Q3 earnings, inflation numbers to keep traders busy","Over 1000 companies would be announcing their Q3 FY24 results in the coming week, thus ending the earnings season. Among the major ones announcing results are Mahindra & Mahindra, Eicher Motors, Hindustan Aeronautics, Mazagaon Dock Shipbuilders, and Phoenix Mills"
https://www.moneycontrol.com/news/business/markets/daily-voice-this-fund-manager-ready-to-shift-investment-focus-more-emphatically-towards-it-if-fed-funds-rate-cut-scenario-becomes-clear-12240591.html,"February 11, 2024 08:37 AM IST","Daily Voice: This fund manager ready to shift investment focus more emphatically towards IT, if fed funds rate cut scenario becomes clear","There seems to be a chance that the interest rate cuts by both the RBI and the Fed might be delayed further, says Sonam Srivastava."
https://www.moneycontrol.com/news/business/markets/daily-voice-indiafirsts-poonam-tandon-expects-equity-markets-to-register-moderate-gains-in-fy25-with-focus-on-these-3-factors-12237101.html,"February 10, 2024 10:15 AM IST",Daily Voice | IndiaFirst's Poonam Tandon expects equity markets to register moderate gains in FY25 with focus on these 3 factors,"FY24 is expected to end on a good note with markets at near all-time high levels, says Poonam Tandon of IndiaFirst."
https://www.moneycontrol.com/news/trends/expert-columns/trade-rounds-of-volatility-with-otm-spreads-shubham-agarwal-12236831.html,"February 10, 2024 08:19 AM IST",Trade rounds of volatility with OTM spreads: Shubham Agarwal,"Considering that the expense at hand and considering the expected return in estimation, take all the trade you want to using OTM spreads that make sense in terms of Reward to Risk profile without worrying about anything."
https://www.moneycontrol.com/news/business/markets/bears-make-steady-inroads-in-nifty-50-focus-on-these-2-nifty-levels-for-next-week-12236951.html,"February 10, 2024 08:15 AM IST","Bears make steady inroads in Nifty 50, focus on these 2 Nifty levels for next week","Despite the ups and downs in this week, Nifty is fairly traded in a range and lacks clear direction at the moment."
https://www.moneycontrol.com/news/photos/business/markets/market-ends-lower-amid-high-volatility-psu-banks-outperform-12237441.html,"February 10, 2024 08:11 AM IST",Market ends lower amid high volatility; PSU Banks outperform,"In this week, the Indian rupee lost some ground against the US dollar, as domestic unit fell 11 paise to close at 83.03 in the week ended February 9 against the February 2 closing of 82.92."
https://www.moneycontrol.com/news/business/markets/more-than-50-smallcaps-rise-upto-44-as-index-hits-fresh-high-12237431.html,"February 10, 2024 08:03 AM IST",More than 50 smallcaps rise upto 44% as index hits fresh high,"Nifty found support at the 20DMA for the second day in a row, on Friday. The trend could weaken if it decisively drops below 21,690. A decisive fall below 21,690 may trigger a correction towards 21,500, says Rupak De, Senior Technical Analyst, LKP Securities."
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-has-to-hold-21550-to-move-higher-say-experts-12234991.html,"February 09, 2024 05:06 PM IST","Technical View | Nifty has to hold 21,550 to move higher, say experts","The options data indicates the Nifty may face strong resistance at 22,000 in the coming days, with support at 21,700 and then 21,500"
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-hits-21786-sensex-up-167-points-sbi-sun-pharma-icici-top-gainers-bajar-gupshup-12234591.html,"February 09, 2024 04:12 PM IST","Live: Nifty hits 21,786, Sensex up 167 points; SBI, Sun Pharma, ICICI top gainers | Bajar Gupshup",Catch Yatin Mota live on Bajar Gupshup to know more.
https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-up-167-points-nifty-finds-resistance-at-21800-in-a-choppy-session-12234601.html,"February 09, 2024 03:52 PM IST","Taking Stock: Sensex up 167 points, Nifty finds resistance at 21,800 in a choppy session","Market breadth was in favour of losers. About 2,509 shraes declined, 1,329 advanced and 94 were unchanged"
https://www.moneycontrol.com/news/videos/business/earnings/live-nifty-sensex-rebound-from-days-low-but-mid-smallcaps-suffer-lic-zomato-in-focus-12233731.html,"February 09, 2024 03:37 PM IST","Live: Closing Bell | Nifty, Sensex rebound from day's low but mid & smallcaps suffer| LIC & Zomato in focus","Nifty rebounds after slipping in early trade, back to 21,790 levels, while Sensex gained 150-odd points. Broader indicies however, faced the wrath, midcap and Smallcap indices down 1 percent each. On the sectoral front, auto, capital goods, oil & gas, metal, power and realty down 0.5-2 percent each. On the other hand, PSU Bank and pharma indices up 0.5 percent each. Among stocks that were abuzz, LIC became India's 4th most valued firm whereas RVNL slumped over 8% after a disappointing Q3 earnings. Meanwhile, HSBC has a buy call on Zomato and has raised its target price to Rs 163 from the earlier Rs 150/share. Watch Nandita Khemka and Yatin Mota discuss details of the trading day on Closing Bell"
https://www.moneycontrol.com/news/business/markets/f-nifty-view-negative-to-below-21850-12229581.html,"February 09, 2024 12:19 PM IST","F&O Manual| Indices trade marginally up; Nifty view negative to below 21,850","The day trading view for Nifty remains negative till it remains until below 21,850, with supports at 21,650 and 21,500"
https://www.moneycontrol.com/news/business/markets/sensex-flat-amid-firm-global-cues-nifty-needs-to-reclaims-22000-for-fresh-up-move-12228531.html,"February 09, 2024 09:47 AM IST","Sensex flat amid firm global cues, Nifty needs to reclaim 22,000 for fresh up move","Analysts say the market will continue to trade sideways in the near term, with the Nifty hovering within a broad range of 500-600 points"
https://www.moneycontrol.com/news/business/markets/daily-voice-this-cio-expects-rbi-to-change-policy-stance-to-neutral-next-quarter-says-rate-cut-will-have-to-wait-12227001.html,"February 09, 2024 08:37 AM IST","Daily Voice: This CIO expects RBI to change stance to 'neutral' next quarter, says rate cut will have to wait","The central bank remains optimistic on growth, pegging GDP growth for FY25 at 7 percent, which is  higher than consensus expectations, Ajit Banerjee said."
https://www.moneycontrol.com/news/business/markets/s-gift-nifty-down-50-pts-this-morning-12227301.html,"February 09, 2024 08:36 AM IST","S&P 500 hits 5,000 for the first time on strong earnings; Nikkei at 34-year high",The global market sentiment remains positive after the US benchmark index S&P 500 hit a historic milestone
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-09-02-2024-12227281.html,"February 09, 2024 07:22 AM IST","Closing Bell: Nifty at 21,783, Sensex up 167 pts; SBI, Sun Pharma, ICICI Bank, Axis Bank top gainers","Sensex Today | Stock Market LIVE Updates: BSE Midcap and Smallcap indices down 1 percent each. On the sectoral front, auto, capital goods, oil & gas, metal, power and realty down 0.5-2 percent each. On the other hand, PSU Bank and pharma indices up 0.5 percent each."
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-228-12225971.html,"February 09, 2024 07:06 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a weak start for the broader index in India, with a loss of 52.50 points or 0.24 percent."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-hero-moto-biocon-lic-patanjali-bhel-kalyan-jewellers-paytm-others-in-news-12226911.html,"February 09, 2024 06:19 AM IST","Buzzing Stocks: Hero Moto, Biocon, LIC, Patanjali, BHEL, Kalyan Jewellers, Paytm, others in news","Stocks to watch: Check out the companies making headlines before the opening bell today, on February 9, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-friday-15-things-to-know-before-opening-bell-18-12226341.html,"February 08, 2024 10:37 PM IST",Trade setup for today: 15 things to know before opening bell,"A short build-up was seen in 81 stocks including Chambal Fertilisers, Britannia Industries, Bajaj Finserv, HDFC Life Insurance Company, and Nestle India."
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-near-21700-post-rbi-policy-strong-support-around-21500-21400-12224781.html,"February 08, 2024 04:23 PM IST","Technical View: Nifty near 21,700 post RBI policy; strong support around 21,500-21,400","The Nifty Bank index failed to hold on the opening gains and ended 1.7 percent lower at 45,012."
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-below-21750-nifty-bank-ends-in-red-bajar-gupshup-12224791.html,"February 08, 2024 04:23 PM IST","Live: Nifty Below 21,750 | Nifty Bank Ends In Red | Bajar Gupshup","At close, the Sensex was down 723.57 points or 1 percent at 71,428.43, and the Nifty was down 212.50 points or 0.97 percent at 21,718. About 1,341 shares advanced, 1,908 shares declined, and 61 shares unchanged. Biggest losers on the Nifty were Britannia Industries, ITC, Kotak Mahindra Bank, Axis Bank and Nestle India, while gainers were State Bank of India, BPCL, Power Grid Corporation, TCS and HCL Technologies. Among sectors, auto, bank, realty, capital goods and FMCG were down 0.6-2 percent, while oil & gas, power, Information Technology and PSU Bank were up 0.3-2 percent. Catch Yatin Mota live on Bajar Gupshup to know more."
https://www.moneycontrol.com/news/videos/business/earnings/live-nifty-sensex-crack-post-rbi-policy-banks-drag-paytm-tata-chemicals-in-focus-closing-bell-12224501.html,"February 08, 2024 03:41 PM IST","Live: Nifty, Sensex crack post RBI Policy; Banks drag | Paytm, Tata Chemicals in focus| Closing Bell","Nifty erases early gains and slips deep into the red after RBI MPC held the repo rate steady. BSE Sensex tumbled 700 points while Nifty fell nearly 1 percent, dragged by banking stocks. PSU Banks were the clear outliers, with the PSU Bank index up over 3%, Whereas the laggards came from Auto's FMCG & private banks which caused the drag. Zomato posted a Q3 net profit of Rs 138 cr  versus a loss of Rs 347 cr reported in the the same quarter the previous year. Other stocks in focus are Tata Chemicals, ITC & PayTM. Catch Nandita Khemka and Yatin Mota as thery discuss all this and more on Closing Bell"
https://www.moneycontrol.com/news/business/markets/nifty-sensex-down-1-after-rbi-policy-banking-finance-stocks-to-profit-from-stable-rates-12224441.html,"February 08, 2024 03:22 PM IST",Market sell-off despite expected RBI policy outcome; lack of rate cut hints disappoint,"Investors may choose a wait-and-watch strategy. Banking, finance and consumer durables are likely to profit from stable interest rates, while technology, healthcare, and utilities will be less affected, analysts said"
https://www.moneycontrol.com/news/business/markets/fo-manual-nifty-falls-as-rbi-holds-rates-steady-vix-suggests-volatility-may-persist-12220401.html,"February 08, 2024 01:25 PM IST","F&O Manual | Nifty falls as RBI holds rates steady, VIX suggests volatility may persist","As earnings season progresses and markets track global developments, the volatility is expected to prevail. Experts suggest adopting a prudent strategy of accumulating quality stocks on declines is advisable."
https://www.moneycontrol.com/news/business/markets/10-rate-sensitive-stocks-to-bet-on-as-rbi-holds-repo-but-lowers-inflation-forecast-to-5-12221071.html,"February 08, 2024 01:13 PM IST",10 rate-sensitive stocks to bet on as RBI holds repo but lowers inflation forecast to 5%,"After the MPC outcome, the benchmark indices saw a rush to book profits, that drove the BSE Sensex down 493 points to 71,659, and the Nifty 50 down 137 points to 21,793, forming a bearish candlestick pattern on the daily charts"
https://www.moneycontrol.com/news/business/markets/mid-day-mood-banks-falls-on-liquidity-concerns-after-rbi-policy-nifty-at-days-low-12220751.html,"February 08, 2024 12:23 PM IST","Mid-day Mood | Sensex falls 700 pts after RBI policy, Nifty down nearly 1%; bank stocks drag","India VIX, the fear gauge, remained elevated at 15, suggesting that consolidation is likely to persist in the near future"
